"test","browser","url","score","title","description"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/surjid-singh-presto","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/khadar-hassan-khalib","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/khadar-hassan-khalib","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/khadar-hassan-khalib","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/andrei-ejov","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/andrei-ejov","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/andrei-ejov","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/yanga-barri-wanji","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/yanga-barri-wanji","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/yanga-barri-wanji","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/fernando-jimelo-de-castro","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/fernando-jimelo-de-castro","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/fernando-jimelo-de-castro","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/claudio-dimatteo","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/claudio-dimatteo","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/claudio-dimatteo","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/rosaleen-mary-wallace","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/rosaleen-mary-wallace","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/rosaleen-mary-wallace","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/guido-hans-joachim-metzger","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/guido-hans-joachim-metzger","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/guido-hans-joachim-metzger","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/norman-washington-needham","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/norman-washington-needham","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/norman-washington-needham","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/ary-fernandez-batalha","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/ary-fernandez-batalha","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/ary-fernandez-batalha","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/michael-teddy-gibson","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/michael-teddy-gibson","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/michael-teddy-gibson","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/mohamud-abukar-hagi","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/mohamud-abukar-hagi","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/mohamud-abukar-hagi","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/mohammad-sodagari","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/mohammad-sodagari","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/mohammad-sodagari","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/satheesan-shanmugarajah","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/satheesan-shanmugarajah","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/satheesan-shanmugarajah","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/conor-vincent-dmonte","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/conor-vincent-dmonte","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/conor-vincent-dmonte","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/jacek-ludwik-pyszniak","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/jacek-ludwik-pyszniak","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/jacek-ludwik-pyszniak","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/tedroy-anthony-richardo-davis","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/tedroy-anthony-richardo-davis","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/tedroy-anthony-richardo-davis","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/jean-yves-tremblay","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/jean-yves-tremblay","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/jean-yves-tremblay","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/nicolaos-kiriopoulos","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/nicolaos-kiriopoulos","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/nicolaos-kiriopoulos","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/abdiquadir-hosh-dirie","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/abdiquadir-hosh-dirie","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/abdiquadir-hosh-dirie","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/ccb-sddc/fraud-fraude-eng.htm","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","Chrome","https://www.rcmp-grc.gc.ca/ccb-sddc/fraud-fraude-eng.htm","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","Chrome","https://www.rcmp-grc.gc.ca/ccb-sddc/fraud-fraude-eng.htm","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/luo-li-shi","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/wanted/luo-li-shi","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
