"test","url","score","title","description"
"lighthouse","https://cdn2.hubspot.net/hubfs/153358/Deque-COVID-19-Report.pdf","0","Does not provide a valid `apple-touch-icon`","For ideal appearance on iOS when users add a progressive web app to the home screen, define an `apple-touch-icon`. It must point to a non-transparent 192px (or 180px) square PNG. [Learn More](https://web.dev/apple-touch-icon/)."
"lighthouse","https://cdn2.hubspot.net/hubfs/153358/Deque-COVID-19-Report.pdf","0","Is not configured for a custom splash screen","A themed splash screen ensures a high-quality experience when users launch your app from their homescreens. [Learn more](https://web.dev/splash-screen/)."
"lighthouse","https://cdn2.hubspot.net/hubfs/153358/Deque-COVID-19-Report.pdf","0","Does not set a theme color for the address bar.","The browser address bar can be themed to match your site. [Learn more](https://web.dev/themed-omnibox/)."
"lighthouse","https://cdn2.hubspot.net/hubfs/153358/Deque-COVID-19-Report.pdf","0","Manifest doesn't have a maskable icon","A maskable icon ensures that the image fills the entire shape without being letterboxed when installing the app on a device. [Learn more](https://web.dev/maskable-icon-audit/)."
"lighthouse","https://cdn2.hubspot.net/hubfs/153358/Deque-COVID-19-Report.pdf","0","Ensure text remains visible during webfont load","Leverage the font-display CSS feature to ensure text is user-visible while webfonts are loading. [Learn more](https://web.dev/font-display/)."
"lighthouse","https://cdn2.hubspot.net/hubfs/153358/Deque-COVID-19-Report.pdf","0","`start_url` does not respond with a 200 when offline","A service worker enables your web app to be reliable in unpredictable network conditions. [Learn more](https://web.dev/offline-start-url/)."
"lighthouse","https://cdn2.hubspot.net/hubfs/153358/Deque-COVID-19-Report.pdf","0","Reduce the impact of third-party code","Third-party code can significantly impact load performance. Limit the number of redundant third-party providers and try to load third-party code after your page has primarily finished loading. [Learn more](https://developers.google.com/web/fundamentals/performance/optimizing-content-efficiency/loading-third-party-javascript/)."
"lighthouse","https://cdn2.hubspot.net/hubfs/153358/Deque-COVID-19-Report.pdf","0","Image elements do not have explicit `width` and `height`","Set an explicit width and height on image elements to reduce layout shifts and improve CLS. [Learn more](https://web.dev/optimize-cls/#images-without-dimensions)"
"lighthouse","https://cdn2.hubspot.net/hubfs/153358/Deque-COVID-19-Report.pdf","0","Heading elements are not in a sequentially-descending order","Properly ordered headings that do not skip levels convey the semantic structure of the page, making it easier to navigate and understand when using assistive technologies. [Learn more](https://web.dev/heading-order/)."
"lighthouse","https://cdn2.hubspot.net/hubfs/153358/Deque-COVID-19-Report.pdf","0","Links to cross-origin destinations are unsafe","Add `rel=""noopener""` or `rel=""noreferrer""` to any external links to improve performance and prevent security vulnerabilities. [Learn more](https://web.dev/external-anchors-use-rel-noopener/)."
"lighthouse","https://cdn2.hubspot.net/hubfs/153358/Deque-COVID-19-Report.pdf","0","Includes front-end JavaScript libraries with known security vulnerabilities","Some third-party scripts may contain known security vulnerabilities that are easily identified and exploited by attackers. [Learn more](https://web.dev/no-vulnerable-libraries/)."
"lighthouse","https://globalaccessibilityawarenessday.org/","0","Does not register a service worker that controls page and `start_url`","The service worker is the technology that enables your app to use many Progressive Web App features, such as offline, add to homescreen, and push notifications. [Learn more](https://web.dev/service-worker/)."
"lighthouse","https://globalaccessibilityawarenessday.org/","0","Current page does not respond with a 200 when offline","If you're building a Progressive Web App, consider using a service worker so that your app can work offline. [Learn more](https://web.dev/works-offline/)."
"lighthouse","https://globalaccessibilityawarenessday.org/","0","Browser errors were logged to the console","Errors logged to the console indicate unresolved problems. They can come from network request failures and other browser concerns. [Learn more](https://web.dev/errors-in-console/)"
"lighthouse","https://globalaccessibilityawarenessday.org/","0","Reduce initial server response time","Keep the server response time for the main document short because all other requests depend on it. [Learn more](https://web.dev/time-to-first-byte/)."
"lighthouse","https://globalaccessibilityawarenessday.org/","0","Web app manifest does not meet the installability requirements","Browsers can proactively prompt users to add your app to their homescreen, which can lead to higher engagement. [Learn more](https://web.dev/installable-manifest/)."
"lighthouse","https://globalaccessibilityawarenessday.org/","0","Does not provide a valid `apple-touch-icon`","For ideal appearance on iOS when users add a progressive web app to the home screen, define an `apple-touch-icon`. It must point to a non-transparent 192px (or 180px) square PNG. [Learn More](https://web.dev/apple-touch-icon/)."
"lighthouse","https://globalaccessibilityawarenessday.org/","0","Is not configured for a custom splash screen","A themed splash screen ensures a high-quality experience when users launch your app from their homescreens. [Learn more](https://web.dev/splash-screen/)."
"lighthouse","https://globalaccessibilityawarenessday.org/","0","Does not set a theme color for the address bar.","The browser address bar can be themed to match your site. [Learn more](https://web.dev/themed-omnibox/)."
"lighthouse","https://globalaccessibilityawarenessday.org/","0","Manifest doesn't have a maskable icon","A maskable icon ensures that the image fills the entire shape without being letterboxed when installing the app on a device. [Learn more](https://web.dev/maskable-icon-audit/)."
"lighthouse","https://globalaccessibilityawarenessday.org/","0","Ensure text remains visible during webfont load","Leverage the font-display CSS feature to ensure text is user-visible while webfonts are loading. [Learn more](https://web.dev/font-display/)."
"lighthouse","https://globalaccessibilityawarenessday.org/","0","`start_url` does not respond with a 200 when offline","A service worker enables your web app to be reliable in unpredictable network conditions. [Learn more](https://web.dev/offline-start-url/)."
"lighthouse","https://globalaccessibilityawarenessday.org/","0","Reduce the impact of third-party code","Third-party code can significantly impact load performance. Limit the number of redundant third-party providers and try to load third-party code after your page has primarily finished loading. [Learn more](https://developers.google.com/web/fundamentals/performance/optimizing-content-efficiency/loading-third-party-javascript/)."
"lighthouse","https://globalaccessibilityawarenessday.org/","0","Image elements do not have explicit `width` and `height`","Set an explicit width and height on image elements to reduce layout shifts and improve CLS. [Learn more](https://web.dev/optimize-cls/#images-without-dimensions)"
